,cell_color,cell_age,cell_center,cell_radius,cell_direction_pause,cell_direction_angle,cell_cycle,cell_direction_remember,cell_vision_radius,cell_vision_nconsidered,cell_mutational_rate,cell_mutation_information
139,#39A1C5,20,"(141.5262595763949, 286.89284079408407)",6.25,0.659503697223712,1.1244311682033754,0.5997852696650943,0.6036145902891301,3.722230386864583,3.0632323370834618,1e-10,"[['cell_direction_pause', 1, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 1, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 1, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 1, 1, (1, 5, False)], ['cell_mutational_rate', 1, 1, (1e-10, 5, False)]]"
140,#39A1C5,20,"(354.2315213500084, 339.3607100127799)",6.25,0.25030245012975016,1.7478786891291884,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
141,#39A1C5,20,"(322.5974590459279, 380.1224028001633)",6.25,0.25030245012975016,0.1257440165653718,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
142,#39A1C5,19,"(139.86499727920844, 322.3836084818347)",6.25,0.7400656528741133,-2.743988131241786,0.5000000001,1.0,3.038224078518233,2.492755398531743,1e-10,"[['cell_direction_pause', 0.48892206210821054, 1, (0, 1, False)], ['cell_direction_angle', 0.5600198756309095, 6.283185307179586, None], ['cell_cycle', 0.4013036115752899, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 0.5546182173528944, 1, (0, 1, False)], ['cell_vision_radius', 0.443039144033768, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.46207606868787965, 1, (1, 5, False)], ['cell_mutational_rate', 0.3767700022427574, 1, (1e-10, 5, False)]]"
143,#39A1C5,19,"(323.950064918794, 313.45436754225517)",6.25,0.25030245012975016,-0.7623823435541585,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
144,#39A1C5,17,"(386.91466436789693, 314.3035974959318)",6.25,0.25030245012975016,-0.24427095405591187,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
145,#39A1C5,18,"(303.1810980311609, 84.14758785948169)",6.25,0.25030245012975016,-0.6514093609187439,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
146,#39A1C5,18,"(148.14833085697327, 344.00607736945494)",6.25,0.7400656528741133,-2.993940776594931,0.5000000001,1.0,3.038224078518233,2.492755398531743,1e-10,"[['cell_direction_pause', 0.48892206210821054, 1, (0, 1, False)], ['cell_direction_angle', 0.5600198756309095, 6.283185307179586, None], ['cell_cycle', 0.4013036115752899, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 0.5546182173528944, 1, (0, 1, False)], ['cell_vision_radius', 0.443039144033768, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.46207606868787965, 1, (1, 5, False)], ['cell_mutational_rate', 0.3767700022427574, 1, (1e-10, 5, False)]]"
147,#8F5FB7,18,"(328.520826862928, 336.65800170298905)",6.25,1.0,-1.039765404951316,0.5000000001,0.7768089319379741,2.3001368050014657,1.0585424435400088,1e-10,"[['cell_direction_pause', 1, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.5439028616515055, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 1, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.9037663193916018, 1, (1, 5, False)], ['cell_mutational_rate', 0.6122933889658047, 1, (1e-10, 5, False)]]"
148,#39A1C5,18,"(394.0563764012351, 328.6643540717957)",6.25,0.25030245012975016,0.0730741947262475,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
149,#39A1C5,18,"(220.96651147301674, 368.0107525031436)",6.25,0.25030245012975016,-2.9274821026485287,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
150,#39A1C5,18,"(249.7031250852158, 320.6832355629726)",6.25,0.25030245012975016,-3.0481358092152036,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
151,#39A1C5,17,"(256.2046092094993, 153.8545234887357)",6.25,0.659503697223712,-3.1005520387276175,0.5997852696650943,0.6036145902891301,3.722230386864583,3.0632323370834618,1e-10,"[['cell_direction_pause', 1, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 1, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 1, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 1, 1, (1, 5, False)], ['cell_mutational_rate', 1, 1, (1e-10, 5, False)]]"
152,#39A1C5,17,"(442.8545358521651, 293.3854383710757)",6.25,0.25030245012975016,-0.3327637185801809,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
153,#39A1C5,17,"(155.2398055179897, 323.0396347820737)",6.25,0.7400656528741133,0.516428206975699,0.5000000001,1.0,3.038224078518233,2.492755398531743,1e-10,"[['cell_direction_pause', 0.48892206210821054, 1, (0, 1, False)], ['cell_direction_angle', 0.5600198756309095, 6.283185307179586, None], ['cell_cycle', 0.4013036115752899, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 0.5546182173528944, 1, (0, 1, False)], ['cell_vision_radius', 0.443039144033768, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.46207606868787965, 1, (1, 5, False)], ['cell_mutational_rate', 0.3767700022427574, 1, (1e-10, 5, False)]]"
154,#39A1C5,16,"(383.4332483094918, 311.36782560056906)",6.25,0.25030245012975016,-0.3328412358626948,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
155,#39A1C5,17,"(111.53386456067224, 356.15977054588393)",6.25,0.25030245012975016,2.3530251662765633,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
156,#39A1C5,16,"(138.68371621713075, 244.87155005122818)",6.25,0.7400656528741133,-1.0330985776499029,0.5000000001,1.0,3.038224078518233,2.492755398531743,1e-10,"[['cell_direction_pause', 0.48892206210821054, 1, (0, 1, False)], ['cell_direction_angle', 0.5600198756309095, 6.283185307179586, None], ['cell_cycle', 0.4013036115752899, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 0.5546182173528944, 1, (0, 1, False)], ['cell_vision_radius', 0.443039144033768, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.46207606868787965, 1, (1, 5, False)], ['cell_mutational_rate', 0.3767700022427574, 1, (1e-10, 5, False)]]"
157,#39A1C5,16,"(319.1167027716647, 290.32484041669454)",6.25,0.25030245012975016,-1.0025970649284943,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
158,#39A1C5,16,"(266.29414417820135, 122.93915903396709)",6.25,0.659503697223712,-2.4732754045340437,0.5997852696650943,0.6036145902891301,3.722230386864583,3.0632323370834618,1e-10,"[['cell_direction_pause', 1, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 1, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 1, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 1, 1, (1, 5, False)], ['cell_mutational_rate', 1, 1, (1e-10, 5, False)]]"
159,#39A1C5,16,"(413.30793016182275, 318.9670943926022)",6.25,0.25030245012975016,-0.12706139916646195,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
160,#39A1C5,15,"(127.7983584829603, 390.91603120322543)",6.25,0.25030245012975016,1.837880877363867,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
161,#39A1C5,14,"(190.04102437439442, 358.51505303657285)",6.25,0.7400656528741133,1.8814978035975998,0.5000000001,1.0,3.038224078518233,2.492755398531743,1e-10,"[['cell_direction_pause', 0.48892206210821054, 1, (0, 1, False)], ['cell_direction_angle', 0.5600198756309095, 6.283185307179586, None], ['cell_cycle', 0.4013036115752899, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 0.5546182173528944, 1, (0, 1, False)], ['cell_vision_radius', 0.443039144033768, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.46207606868787965, 1, (1, 5, False)], ['cell_mutational_rate', 0.3767700022427574, 1, (1e-10, 5, False)]]"
162,#39A1C5,15,"(421.45242182312614, 309.9761050567743)",6.25,0.25030245012975016,-0.12706139916646436,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
163,#39A1C5,15,"(236.63436108103417, 118.32467023641149)",6.25,0.659503697223712,-0.9218633293947152,0.5997852696650943,0.6036145902891301,3.722230386864583,3.0632323370834618,1e-10,"[['cell_direction_pause', 1, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 1, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 1, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 1, 1, (1, 5, False)], ['cell_mutational_rate', 1, 1, (1e-10, 5, False)]]"
164,#39A1C5,15,"(143.06945505993423, 366.7168140341211)",6.25,0.25030245012975016,-3.091016423388742,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
165,#39A1C5,14,"(141.72659971266037, 264.11266961889805)",6.25,0.659503697223712,-1.6279767994987708,0.5997852696650943,0.6036145902891301,3.722230386864583,3.0632323370834618,1e-10,"[['cell_direction_pause', 1, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 1, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 1, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 1, 1, (1, 5, False)], ['cell_mutational_rate', 1, 1, (1e-10, 5, False)]]"
166,#39A1C5,14,"(143.22687124000046, 269.7115247297078)",6.25,0.7400656528741133,0.33948196745358755,0.5000000001,1.0,3.038224078518233,2.492755398531743,1e-10,"[['cell_direction_pause', 0.48892206210821054, 1, (0, 1, False)], ['cell_direction_angle', 0.5600198756309095, 6.283185307179586, None], ['cell_cycle', 0.4013036115752899, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 0.5546182173528944, 1, (0, 1, False)], ['cell_vision_radius', 0.443039144033768, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.46207606868787965, 1, (1, 5, False)], ['cell_mutational_rate', 0.3767700022427574, 1, (1e-10, 5, False)]]"
167,#39A1C5,14,"(203.2866922627792, 415.9917552467989)",6.25,0.25030245012975016,1.8724861664921315,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
168,#39A1C5,14,"(410.3783209375355, 324.9478960536504)",6.25,0.25030245012975016,0.09345684437458879,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
169,#39A1C5,13,"(239.8674012989077, 358.7156198952378)",6.25,0.25030245012975016,-3.1012823498499027,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
170,#39A1C5,13,"(269.76292145977095, 333.28776756593624)",6.25,0.25030245012975016,3.0085445772728905,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
171,#39A1C5,12,"(234.0454690771321, 390.8904217349602)",6.25,0.25030245012975016,2.0242586972369305,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
172,#39A1C5,12,"(271.8254705463613, 130.48584036540916)",6.25,0.25030245012975016,-2.3576539034792963,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
173,#39A1C5,12,"(390.52977274376985, 301.4238533334771)",6.25,0.25030245012975016,-0.5877204034432235,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
174,#39A1C5,11,"(354.8892509012284, 186.1271208906301)",6.25,0.659503697223712,-1.4615288316271318,0.5997852696650943,0.6036145902891301,3.722230386864583,3.0632323370834618,1e-10,"[['cell_direction_pause', 1, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 1, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 1, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 1, 1, (1, 5, False)], ['cell_mutational_rate', 1, 1, (1e-10, 5, False)]]"
175,#39A1C5,11,"(368.95848096491335, 319.5541791055154)",6.25,0.25030245012975016,-0.13309742690991733,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
176,#39A1C5,10,"(216.29441382665877, 389.42786125827485)",6.25,0.25030245012975016,2.5818787370767793,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
177,#39A1C5,9,"(135.73887768121688, 239.45251543140947)",6.25,0.7400656528741133,-1.8023240763531865,0.5000000001,1.0,3.038224078518233,2.492755398531743,1e-10,"[['cell_direction_pause', 0.48892206210821054, 1, (0, 1, False)], ['cell_direction_angle', 0.5600198756309095, 6.283185307179586, None], ['cell_cycle', 0.4013036115752899, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 0.5546182173528944, 1, (0, 1, False)], ['cell_vision_radius', 0.443039144033768, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.46207606868787965, 1, (1, 5, False)], ['cell_mutational_rate', 0.3767700022427574, 1, (1e-10, 5, False)]]"
178,#39A1C5,10,"(412.27109528990843, 317.2772466572555)",6.25,0.25030245012975016,-0.13309742690992105,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
179,#39A1C5,10,"(360.8241309272798, 149.77519671062421)",6.25,0.25030245012975016,-0.1816268761390969,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
180,#39A1C5,9,"(167.3929941012281, 301.9792124190916)",6.25,0.7400656528741133,-0.12296353799635931,0.5000000001,1.0,3.038224078518233,2.492755398531743,1e-10,"[['cell_direction_pause', 0.48892206210821054, 1, (0, 1, False)], ['cell_direction_angle', 0.5600198756309095, 6.283185307179586, None], ['cell_cycle', 0.4013036115752899, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 0.5546182173528944, 1, (0, 1, False)], ['cell_vision_radius', 0.443039144033768, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.46207606868787965, 1, (1, 5, False)], ['cell_mutational_rate', 0.3767700022427574, 1, (1e-10, 5, False)]]"
181,#39A1C5,10,"(383.8936800192196, 319.77499161124155)",6.25,0.25030245012975016,-0.24427095405591187,0.5840264208690304,0.8453182524349607,3.5475910004614373,2.712575161512502,1e-10,"[['cell_direction_pause', 0.3036426267625189, 1, (0, 1, False)], ['cell_direction_angle', 1, 6.283185307179586, None], ['cell_cycle', 0.4371996038480324, 1, (0.5000000001, 5, False)], ['cell_direction_remember', 1, 1, (0, 1, False)], ['cell_vision_radius', 0.5427751273173951, 1, (1.01, 5, False)], ['cell_vision_nconsidered', 0.5877162713964401, 1, (1, 5, False)], ['cell_mutational_rate', 0.7217929466719811, 1, (1e-10, 5, False)]]"
