round,clone,count
1,#8FD37A,1
1,#17B63B,1
1,#99DC45,1
1,#5A1A82,1
1,#0EE899,1
1,#15ED43,1
1,#41D225,1
1,#116F5D,1
1,#3FEE59,1
1,#30B1E9,1
1,#CE0720,1
1,#93608F,1
1,#7298E6,1
1,#E3A22A,1
1,#074D34,1
1,#893664,1
1,#CF9D05,1
1,#7525A9,1
1,#8E6DB6,1
1,#E4F42D,1
1,#DA4111,1
1,#A300E8,1
1,#7149E6,1
1,#15CD0A,1
1,#E0EC84,1
1,#0C7041,1
1,#6DF412,1
1,#40AD4F,1
1,#C9AB7B,1
1,#B3AD0D,1
1,#DA9093,1
1,#121557,1
1,#52A831,1
1,#F5FC59,1
1,#74097E,1
1,#8F18D9,1
1,#1E90C4,1
1,#46D4B7,1
1,#07C859,1
1,#7E755B,1
1,#F2C618,1
1,#29FADF,1
1,#56C493,1
1,#C886B3,1
1,#2981F0,1
1,#BA041A,1
1,#78EBF7,1
1,#E54D70,1
1,#E2D9AA,1
1,#40F569,1
1,#A43A89,1
1,#7C1151,1
1,#591899,1
1,#782D1F,1
1,#AAE0B9,1
1,#EFBE84,1
1,#E80C65,1
1,#2E2530,1
1,#0FDCDE,1
1,#CCDE70,1
1,#09BCF7,1
1,#C64A61,1
1,#E8B028,1
1,#D7EBE0,1
1,#F6B018,1
1,#B9BD8B,1
1,#5EE8C7,1
1,#02F7D3,1
1,#B9459D,1
1,#EF5417,1
1,#24D102,1
1,#7D2A1A,1
1,#BA49DC,1
1,#BD7829,1
1,#A83E64,1
1,#1F6034,1
1,#E299F0,1
1,#58F30A,1
1,#139B50,1
1,#E0D4B2,1
1,#37953D,1
1,#275880,1
1,#3E68C8,1
1,#0D5502,1
1,#039390,1
1,#63BB89,1
1,#44D03E,1
1,#0DA7C1,1
1,#E5C00B,1
1,#B06DA3,1
1,#ACD686,1
1,#826928,1
1,#735CCF,1
1,#4B0287,1
1,#16C5C6,1
1,#B3C502,1
1,#93E61A,1
1,#0B3A55,1
1,#8B4B4E,1
1,#E0315B,1
2,#8FD37A,1
2,#17B63B,1
2,#99DC45,1
2,#5A1A82,1
2,#0EE899,1
2,#15ED43,1
2,#41D225,1
2,#116F5D,1
2,#3FEE59,1
2,#30B1E9,1
2,#CE0720,1
2,#93608F,1
2,#7298E6,1
2,#E3A22A,1
2,#074D34,1
2,#893664,1
2,#CF9D05,1
2,#7525A9,1
2,#8E6DB6,1
2,#E4F42D,1
2,#DA4111,1
2,#A300E8,1
2,#7149E6,1
2,#15CD0A,1
2,#E0EC84,1
2,#0C7041,1
2,#6DF412,1
2,#40AD4F,1
2,#C9AB7B,1
2,#B3AD0D,1
2,#DA9093,1
2,#121557,1
2,#52A831,1
2,#F5FC59,1
2,#74097E,1
2,#8F18D9,1
2,#1E90C4,1
2,#46D4B7,1
2,#07C859,1
2,#7E755B,1
2,#F2C618,1
2,#29FADF,1
2,#56C493,1
2,#C886B3,1
2,#2981F0,1
2,#BA041A,1
2,#78EBF7,1
2,#E54D70,1
2,#E2D9AA,1
2,#40F569,1
2,#A43A89,1
2,#7C1151,1
2,#591899,1
2,#782D1F,1
2,#AAE0B9,1
2,#EFBE84,1
2,#E80C65,1
2,#2E2530,1
2,#0FDCDE,1
2,#CCDE70,1
2,#09BCF7,1
2,#C64A61,1
2,#E8B028,1
2,#D7EBE0,1
2,#F6B018,1
2,#B9BD8B,1
2,#5EE8C7,1
2,#02F7D3,1
2,#B9459D,1
2,#EF5417,1
2,#24D102,1
2,#7D2A1A,1
2,#BA49DC,1
2,#BD7829,1
2,#A83E64,1
2,#1F6034,1
2,#E299F0,1
2,#58F30A,1
2,#139B50,1
2,#E0D4B2,1
2,#37953D,1
2,#275880,1
2,#3E68C8,1
2,#0D5502,1
2,#039390,1
2,#63BB89,1
2,#44D03E,1
2,#0DA7C1,1
2,#E5C00B,1
2,#B06DA3,1
2,#ACD686,1
2,#826928,1
2,#735CCF,1
2,#4B0287,1
2,#16C5C6,1
2,#B3C502,1
2,#93E61A,1
2,#0B3A55,1
2,#8B4B4E,1
2,#E0315B,1
3,#8FD37A,1
3,#17B63B,1
3,#99DC45,1
3,#5A1A82,1
3,#0EE899,1
3,#15ED43,1
3,#41D225,1
3,#116F5D,1
3,#3FEE59,1
3,#30B1E9,1
3,#CE0720,1
3,#93608F,1
3,#7298E6,1
3,#E3A22A,1
3,#074D34,1
3,#893664,1
3,#CF9D05,1
3,#7525A9,1
3,#8E6DB6,1
3,#E4F42D,1
3,#DA4111,1
3,#A300E8,1
3,#7149E6,1
3,#15CD0A,1
3,#E0EC84,1
3,#0C7041,1
3,#6DF412,1
3,#40AD4F,1
3,#C9AB7B,1
3,#B3AD0D,1
3,#DA9093,1
3,#121557,1
3,#52A831,1
3,#F5FC59,1
3,#74097E,1
3,#8F18D9,1
3,#1E90C4,1
3,#46D4B7,1
3,#07C859,1
3,#7E755B,1
3,#F2C618,1
3,#29FADF,1
3,#56C493,1
3,#C886B3,1
3,#2981F0,1
3,#BA041A,1
3,#78EBF7,1
3,#E54D70,1
3,#E2D9AA,1
3,#40F569,1
3,#A43A89,1
3,#7C1151,1
3,#591899,1
3,#782D1F,1
3,#AAE0B9,1
3,#EFBE84,1
3,#E80C65,1
3,#2E2530,1
3,#0FDCDE,1
3,#CCDE70,1
3,#09BCF7,1
3,#C64A61,1
3,#E8B028,1
3,#D7EBE0,1
3,#F6B018,1
3,#B9BD8B,1
3,#5EE8C7,1
3,#02F7D3,1
3,#B9459D,1
3,#EF5417,1
3,#24D102,1
3,#7D2A1A,1
3,#BA49DC,1
3,#BD7829,1
3,#A83E64,1
3,#1F6034,1
3,#E299F0,1
3,#58F30A,1
3,#139B50,1
3,#E0D4B2,1
3,#37953D,1
3,#275880,1
3,#3E68C8,1
3,#0D5502,1
3,#039390,1
3,#63BB89,1
3,#44D03E,1
3,#0DA7C1,1
3,#E5C00B,1
3,#B06DA3,1
3,#ACD686,1
3,#826928,2
3,#735CCF,1
3,#4B0287,1
3,#16C5C6,1
3,#B3C502,1
3,#93E61A,1
3,#0B3A55,1
3,#8B4B4E,1
3,#E0315B,1
4,#8FD37A,1
4,#17B63B,1
4,#99DC45,1
4,#5A1A82,1
4,#0EE899,1
4,#15ED43,1
4,#41D225,1
4,#116F5D,1
4,#3FEE59,1
4,#30B1E9,1
4,#CE0720,1
4,#93608F,1
4,#7298E6,1
4,#E3A22A,1
4,#074D34,1
4,#893664,1
4,#CF9D05,1
4,#7525A9,1
4,#8E6DB6,1
4,#E4F42D,1
4,#DA4111,1
4,#A300E8,1
4,#7149E6,1
4,#15CD0A,1
4,#E0EC84,1
4,#0C7041,1
4,#6DF412,1
4,#40AD4F,1
4,#C9AB7B,1
4,#B3AD0D,1
4,#DA9093,1
4,#121557,1
4,#52A831,1
4,#F5FC59,1
4,#74097E,1
4,#8F18D9,1
4,#1E90C4,1
4,#46D4B7,1
4,#07C859,1
4,#7E755B,1
4,#F2C618,1
4,#29FADF,1
4,#56C493,1
4,#C886B3,1
4,#2981F0,1
4,#BA041A,1
4,#78EBF7,1
4,#E54D70,1
4,#E2D9AA,1
4,#40F569,1
4,#A43A89,1
4,#7C1151,1
4,#591899,1
4,#782D1F,1
4,#AAE0B9,1
4,#EFBE84,1
4,#E80C65,1
4,#2E2530,1
4,#0FDCDE,1
4,#CCDE70,1
4,#09BCF7,1
4,#C64A61,1
4,#E8B028,1
4,#D7EBE0,1
4,#F6B018,1
4,#B9BD8B,2
4,#5EE8C7,1
4,#02F7D3,1
4,#B9459D,1
4,#EF5417,1
4,#24D102,1
4,#7D2A1A,1
4,#BA49DC,1
4,#BD7829,1
4,#A83E64,1
4,#1F6034,1
4,#E299F0,1
4,#58F30A,1
4,#139B50,1
4,#E0D4B2,1
4,#37953D,1
4,#275880,1
4,#3E68C8,1
4,#0D5502,1
4,#039390,1
4,#63BB89,1
4,#44D03E,1
4,#0DA7C1,1
4,#E5C00B,1
4,#B06DA3,2
4,#ACD686,1
4,#826928,2
4,#735CCF,1
4,#4B0287,1
4,#16C5C6,1
4,#B3C502,1
4,#93E61A,1
4,#0B3A55,1
4,#8B4B4E,1
4,#E0315B,1
5,#8FD37A,1
5,#17B63B,1
5,#99DC45,1
5,#5A1A82,1
5,#0EE899,1
5,#15ED43,1
5,#41D225,1
5,#116F5D,1
5,#3FEE59,1
5,#30B1E9,1
5,#CE0720,1
5,#93608F,1
5,#7298E6,1
5,#E3A22A,1
5,#074D34,1
5,#893664,1
5,#CF9D05,1
5,#7525A9,1
5,#8E6DB6,1
5,#E4F42D,1
5,#DA4111,1
5,#A300E8,1
5,#7149E6,1
5,#15CD0A,1
5,#E0EC84,1
5,#0C7041,1
5,#6DF412,1
5,#40AD4F,1
5,#C9AB7B,1
5,#B3AD0D,1
5,#DA9093,1
5,#121557,1
5,#52A831,1
5,#F5FC59,1
5,#74097E,1
5,#8F18D9,1
5,#1E90C4,1
5,#46D4B7,1
5,#07C859,1
5,#7E755B,1
5,#F2C618,1
5,#29FADF,1
5,#56C493,1
5,#C886B3,2
5,#2981F0,1
5,#BA041A,1
5,#78EBF7,1
5,#E54D70,1
5,#E2D9AA,1
5,#40F569,1
5,#A43A89,1
5,#7C1151,1
5,#591899,1
5,#782D1F,1
5,#AAE0B9,1
5,#EFBE84,1
5,#E80C65,1
5,#2E2530,1
5,#0FDCDE,1
5,#CCDE70,1
5,#09BCF7,1
5,#C64A61,1
5,#E8B028,1
5,#D7EBE0,1
5,#F6B018,1
5,#B9BD8B,3
5,#5EE8C7,1
5,#02F7D3,1
5,#B9459D,1
5,#EF5417,1
5,#24D102,1
5,#7D2A1A,1
5,#BA49DC,1
5,#BD7829,1
5,#A83E64,1
5,#1F6034,1
5,#E299F0,1
5,#58F30A,1
5,#139B50,1
5,#E0D4B2,1
5,#37953D,1
5,#275880,1
5,#3E68C8,1
5,#0D5502,1
5,#039390,1
5,#63BB89,1
5,#44D03E,1
5,#0DA7C1,1
5,#E5C00B,1
5,#B06DA3,2
5,#ACD686,1
5,#826928,3
5,#735CCF,1
5,#4B0287,1
5,#16C5C6,1
5,#B3C502,1
5,#93E61A,1
5,#0B3A55,1
5,#8B4B4E,1
5,#E0315B,1
6,#8FD37A,1
6,#17B63B,1
6,#99DC45,1
6,#5A1A82,1
6,#0EE899,1
6,#15ED43,1
6,#41D225,1
6,#116F5D,1
6,#3FEE59,1
6,#30B1E9,1
6,#CE0720,1
6,#93608F,1
6,#7298E6,1
6,#E3A22A,1
6,#074D34,1
6,#893664,1
6,#CF9D05,1
6,#7525A9,1
6,#8E6DB6,1
6,#E4F42D,1
6,#DA4111,1
6,#A300E8,1
6,#7149E6,1
6,#15CD0A,1
6,#E0EC84,1
6,#0C7041,1
6,#6DF412,1
6,#40AD4F,1
6,#C9AB7B,1
6,#B3AD0D,1
6,#DA9093,1
6,#121557,1
6,#52A831,1
6,#F5FC59,1
6,#74097E,1
6,#8F18D9,1
6,#1E90C4,1
6,#46D4B7,1
6,#07C859,1
6,#7E755B,1
6,#F2C618,1
6,#29FADF,1
6,#56C493,1
6,#C886B3,3
6,#2981F0,1
6,#BA041A,1
6,#78EBF7,1
6,#E54D70,1
6,#E2D9AA,1
6,#40F569,1
6,#A43A89,1
6,#7C1151,1
6,#591899,1
6,#782D1F,1
6,#AAE0B9,1
6,#EFBE84,1
6,#E80C65,1
6,#2E2530,1
6,#0FDCDE,1
6,#CCDE70,1
6,#09BCF7,1
6,#C64A61,1
6,#E8B028,1
6,#D7EBE0,1
6,#F6B018,1
6,#B9BD8B,3
6,#5EE8C7,1
6,#02F7D3,1
6,#B9459D,1
6,#EF5417,1
6,#24D102,1
6,#7D2A1A,1
6,#BA49DC,1
6,#BD7829,1
6,#A83E64,1
6,#1F6034,1
6,#E299F0,1
6,#58F30A,1
6,#139B50,1
6,#E0D4B2,1
6,#37953D,1
6,#275880,1
6,#3E68C8,1
6,#0D5502,1
6,#039390,1
6,#63BB89,1
6,#44D03E,1
6,#0DA7C1,1
6,#E5C00B,1
6,#B06DA3,3
6,#ACD686,1
6,#826928,5
6,#735CCF,1
6,#4B0287,1
6,#16C5C6,1
6,#B3C502,1
6,#93E61A,1
6,#0B3A55,1
6,#8B4B4E,1
6,#E0315B,1
7,#8FD37A,1
7,#17B63B,1
7,#99DC45,1
7,#5A1A82,1
7,#0EE899,1
7,#15ED43,1
7,#41D225,1
7,#116F5D,1
7,#3FEE59,1
7,#30B1E9,1
7,#CE0720,1
7,#93608F,1
7,#7298E6,1
7,#E3A22A,1
7,#074D34,1
7,#893664,1
7,#CF9D05,1
7,#7525A9,1
7,#8E6DB6,1
7,#E4F42D,1
7,#DA4111,1
7,#A300E8,1
7,#7149E6,1
7,#15CD0A,1
7,#E0EC84,1
7,#0C7041,1
7,#6DF412,1
7,#40AD4F,1
7,#C9AB7B,1
7,#B3AD0D,1
7,#DA9093,1
7,#121557,1
7,#52A831,1
7,#F5FC59,1
7,#74097E,1
7,#8F18D9,1
7,#1E90C4,1
7,#46D4B7,1
7,#07C859,1
7,#7E755B,1
7,#F2C618,1
7,#29FADF,1
7,#56C493,1
7,#C886B3,3
7,#2981F0,1
7,#BA041A,1
7,#78EBF7,1
7,#E54D70,1
7,#E2D9AA,1
7,#40F569,1
7,#A43A89,1
7,#7C1151,1
7,#591899,1
7,#782D1F,1
7,#AAE0B9,1
7,#EFBE84,1
7,#E80C65,1
7,#2E2530,1
7,#0FDCDE,1
7,#CCDE70,1
7,#09BCF7,1
7,#C64A61,1
7,#E8B028,1
7,#D7EBE0,1
7,#F6B018,1
7,#B9BD8B,4
7,#5EE8C7,1
7,#02F7D3,1
7,#B9459D,1
7,#EF5417,1
7,#24D102,1
7,#7D2A1A,1
7,#BA49DC,1
7,#BD7829,1
7,#A83E64,1
7,#1F6034,1
7,#E299F0,1
7,#58F30A,1
7,#139B50,1
7,#E0D4B2,1
7,#37953D,1
7,#275880,1
7,#3E68C8,1
7,#0D5502,1
7,#039390,1
7,#63BB89,1
7,#44D03E,1
7,#0DA7C1,1
7,#E5C00B,1
7,#B06DA3,3
7,#ACD686,1
7,#826928,5
7,#735CCF,1
7,#4B0287,1
7,#16C5C6,1
7,#B3C502,1
7,#93E61A,1
7,#0B3A55,1
7,#8B4B4E,1
7,#E0315B,1
8,#8FD37A,1
8,#17B63B,1
8,#99DC45,1
8,#5A1A82,1
8,#0EE899,1
8,#15ED43,1
8,#41D225,1
8,#116F5D,1
8,#3FEE59,1
8,#30B1E9,1
8,#CE0720,1
8,#93608F,1
8,#7298E6,1
8,#E3A22A,1
8,#074D34,1
8,#893664,1
8,#CF9D05,1
8,#7525A9,1
8,#8E6DB6,1
8,#E4F42D,1
8,#DA4111,1
8,#A300E8,1
8,#7149E6,1
8,#15CD0A,1
8,#E0EC84,1
8,#0C7041,1
8,#6DF412,1
8,#40AD4F,1
8,#C9AB7B,1
8,#B3AD0D,1
8,#DA9093,1
8,#121557,1
8,#52A831,1
8,#F5FC59,1
8,#74097E,1
8,#8F18D9,1
8,#1E90C4,1
8,#46D4B7,1
8,#07C859,1
8,#7E755B,1
8,#F2C618,1
8,#29FADF,1
8,#56C493,1
8,#C886B3,3
8,#2981F0,1
8,#BA041A,1
8,#78EBF7,1
8,#E54D70,1
8,#E2D9AA,1
8,#40F569,1
8,#A43A89,1
8,#7C1151,1
8,#591899,1
8,#782D1F,1
8,#AAE0B9,1
8,#EFBE84,1
8,#E80C65,1
8,#2E2530,1
8,#0FDCDE,1
8,#CCDE70,1
8,#09BCF7,1
8,#C64A61,1
8,#E8B028,1
8,#D7EBE0,1
8,#F6B018,1
8,#B9BD8B,5
8,#5EE8C7,1
8,#02F7D3,1
8,#B9459D,1
8,#EF5417,1
8,#24D102,1
8,#7D2A1A,1
8,#BA49DC,1
8,#BD7829,1
8,#A83E64,1
8,#1F6034,1
8,#E299F0,1
8,#58F30A,1
8,#139B50,1
8,#E0D4B2,1
8,#37953D,1
8,#275880,1
8,#3E68C8,1
8,#0D5502,1
8,#039390,1
8,#63BB89,1
8,#44D03E,1
8,#0DA7C1,1
8,#E5C00B,1
8,#B06DA3,3
8,#ACD686,1
8,#826928,6
8,#735CCF,1
8,#4B0287,1
8,#16C5C6,1
8,#B3C502,1
8,#93E61A,1
8,#0B3A55,1
8,#8B4B4E,1
8,#E0315B,1
9,#8FD37A,1
9,#17B63B,1
9,#99DC45,1
9,#5A1A82,1
9,#0EE899,1
9,#15ED43,1
9,#41D225,1
9,#116F5D,1
9,#3FEE59,1
9,#30B1E9,1
9,#CE0720,1
9,#93608F,1
9,#7298E6,1
9,#E3A22A,1
9,#074D34,1
9,#893664,1
9,#CF9D05,1
9,#7525A9,1
9,#8E6DB6,1
9,#E4F42D,1
9,#DA4111,1
9,#A300E8,1
9,#7149E6,1
9,#15CD0A,1
9,#E0EC84,1
9,#0C7041,1
9,#6DF412,1
9,#40AD4F,1
9,#C9AB7B,1
9,#B3AD0D,1
9,#DA9093,1
9,#121557,1
9,#52A831,1
9,#F5FC59,1
9,#74097E,1
9,#8F18D9,1
9,#1E90C4,1
9,#46D4B7,1
9,#07C859,1
9,#7E755B,1
9,#F2C618,1
9,#29FADF,1
9,#56C493,1
9,#C886B3,3
9,#2981F0,1
9,#BA041A,1
9,#78EBF7,1
9,#E54D70,1
9,#E2D9AA,1
9,#40F569,1
9,#A43A89,1
9,#7C1151,1
9,#591899,1
9,#782D1F,1
9,#AAE0B9,1
9,#EFBE84,1
9,#E80C65,1
9,#2E2530,1
9,#0FDCDE,1
9,#CCDE70,1
9,#09BCF7,1
9,#C64A61,1
9,#E8B028,1
9,#D7EBE0,1
9,#F6B018,1
9,#B9BD8B,6
9,#5EE8C7,1
9,#02F7D3,1
9,#B9459D,1
9,#EF5417,1
9,#24D102,1
9,#7D2A1A,1
9,#BA49DC,1
9,#BD7829,1
9,#A83E64,1
9,#1F6034,1
9,#E299F0,1
9,#58F30A,1
9,#139B50,1
9,#E0D4B2,1
9,#37953D,1
9,#275880,1
9,#3E68C8,1
9,#0D5502,1
9,#039390,1
9,#63BB89,1
9,#44D03E,1
9,#0DA7C1,1
9,#E5C00B,1
9,#B06DA3,3
9,#ACD686,1
9,#826928,6
9,#735CCF,2
9,#4B0287,1
9,#16C5C6,1
9,#B3C502,1
9,#93E61A,1
9,#0B3A55,1
9,#8B4B4E,1
9,#E0315B,1
10,#8FD37A,1
10,#17B63B,1
10,#99DC45,1
10,#5A1A82,1
10,#0EE899,1
10,#15ED43,1
10,#41D225,1
10,#116F5D,1
10,#3FEE59,1
10,#30B1E9,1
10,#CE0720,1
10,#93608F,1
10,#7298E6,1
10,#E3A22A,1
10,#074D34,1
10,#893664,1
10,#CF9D05,1
10,#7525A9,1
10,#8E6DB6,1
10,#E4F42D,1
10,#DA4111,1
10,#A300E8,1
10,#7149E6,1
10,#15CD0A,1
10,#E0EC84,1
10,#0C7041,1
10,#6DF412,1
10,#40AD4F,1
10,#C9AB7B,1
10,#B3AD0D,1
10,#DA9093,1
10,#121557,1
10,#52A831,1
10,#F5FC59,1
10,#74097E,1
10,#8F18D9,1
10,#1E90C4,1
10,#46D4B7,1
10,#07C859,1
10,#7E755B,1
10,#F2C618,1
10,#29FADF,1
10,#56C493,1
10,#C886B3,3
10,#2981F0,1
10,#BA041A,1
10,#78EBF7,1
10,#E54D70,1
10,#E2D9AA,1
10,#40F569,1
10,#A43A89,1
10,#7C1151,1
10,#591899,1
10,#782D1F,1
10,#AAE0B9,1
10,#EFBE84,1
10,#E80C65,1
10,#2E2530,1
10,#0FDCDE,1
10,#CCDE70,1
10,#09BCF7,1
10,#C64A61,1
10,#E8B028,1
10,#D7EBE0,1
10,#F6B018,1
10,#B9BD8B,7
10,#5EE8C7,3
10,#02F7D3,1
10,#B9459D,1
10,#EF5417,1
10,#24D102,1
10,#7D2A1A,1
10,#BA49DC,1
10,#BD7829,3
10,#A83E64,1
10,#1F6034,1
10,#E299F0,1
10,#58F30A,1
10,#139B50,1
10,#E0D4B2,1
10,#37953D,1
10,#275880,1
10,#3E68C8,1
10,#0D5502,1
10,#039390,1
10,#63BB89,1
10,#44D03E,1
10,#0DA7C1,1
10,#E5C00B,1
10,#B06DA3,3
10,#ACD686,1
10,#826928,6
10,#735CCF,2
10,#4B0287,1
10,#16C5C6,1
10,#B3C502,1
10,#93E61A,1
10,#0B3A55,1
10,#8B4B4E,1
10,#E0315B,1
11,#8FD37A,1
11,#17B63B,1
11,#99DC45,1
11,#5A1A82,1
11,#0EE899,1
11,#15ED43,1
11,#41D225,1
11,#116F5D,1
11,#3FEE59,1
11,#30B1E9,1
11,#CE0720,1
11,#93608F,1
11,#7298E6,1
11,#E3A22A,1
11,#074D34,1
11,#893664,1
11,#CF9D05,1
11,#7525A9,1
11,#8E6DB6,1
11,#E4F42D,1
11,#DA4111,1
11,#A300E8,1
11,#7149E6,1
11,#15CD0A,1
11,#E0EC84,1
11,#0C7041,1
11,#6DF412,1
11,#40AD4F,1
11,#C9AB7B,1
11,#B3AD0D,1
11,#DA9093,1
11,#121557,1
11,#52A831,1
11,#F5FC59,1
11,#74097E,1
11,#8F18D9,1
11,#1E90C4,1
11,#46D4B7,1
11,#07C859,1
11,#7E755B,1
11,#F2C618,1
11,#29FADF,1
11,#56C493,1
11,#C886B3,3
11,#2981F0,1
11,#BA041A,1
11,#78EBF7,1
11,#E54D70,1
11,#E2D9AA,1
11,#40F569,1
11,#A43A89,1
11,#7C1151,1
11,#591899,1
11,#782D1F,1
11,#AAE0B9,1
11,#EFBE84,1
11,#E80C65,1
11,#2E2530,1
11,#0FDCDE,1
11,#CCDE70,1
11,#09BCF7,1
11,#C64A61,1
11,#E8B028,1
11,#D7EBE0,1
11,#F6B018,1
11,#B9BD8B,7
11,#5EE8C7,3
11,#02F7D3,1
11,#B9459D,1
11,#EF5417,1
11,#24D102,1
11,#7D2A1A,1
11,#BA49DC,1
11,#BD7829,4
11,#A83E64,1
11,#1F6034,1
11,#E299F0,1
11,#58F30A,1
11,#139B50,1
11,#E0D4B2,1
11,#37953D,1
11,#275880,1
11,#3E68C8,1
11,#0D5502,1
11,#039390,1
11,#63BB89,1
11,#44D03E,1
11,#0DA7C1,1
11,#E5C00B,1
11,#B06DA3,3
11,#ACD686,1
11,#826928,6
11,#735CCF,2
11,#4B0287,1
11,#16C5C6,1
11,#B3C502,1
11,#93E61A,1
11,#0B3A55,1
11,#8B4B4E,1
11,#E0315B,1
12,#8FD37A,1
12,#17B63B,1
12,#99DC45,1
12,#5A1A82,1
12,#0EE899,1
12,#15ED43,1
12,#41D225,1
12,#116F5D,1
12,#3FEE59,1
12,#30B1E9,1
12,#CE0720,1
12,#93608F,1
12,#7298E6,1
12,#E3A22A,1
12,#074D34,1
12,#893664,1
12,#CF9D05,1
12,#7525A9,1
12,#8E6DB6,1
12,#E4F42D,1
12,#DA4111,1
12,#A300E8,1
12,#7149E6,1
12,#15CD0A,1
12,#E0EC84,1
12,#0C7041,1
12,#6DF412,1
12,#40AD4F,1
12,#C9AB7B,1
12,#B3AD0D,1
12,#DA9093,1
12,#121557,1
12,#52A831,1
12,#F5FC59,1
12,#74097E,1
12,#8F18D9,1
12,#1E90C4,1
12,#46D4B7,1
12,#07C859,1
12,#7E755B,1
12,#F2C618,1
12,#29FADF,1
12,#56C493,1
12,#C886B3,3
12,#2981F0,1
12,#BA041A,1
12,#78EBF7,1
12,#E54D70,1
12,#E2D9AA,1
12,#40F569,1
12,#A43A89,1
12,#7C1151,1
12,#591899,1
12,#782D1F,1
12,#AAE0B9,1
12,#EFBE84,1
12,#E80C65,1
12,#2E2530,1
12,#0FDCDE,1
12,#CCDE70,1
12,#09BCF7,1
12,#C64A61,1
12,#E8B028,1
12,#D7EBE0,1
12,#F6B018,1
12,#B9BD8B,7
12,#5EE8C7,3
12,#02F7D3,1
12,#B9459D,1
12,#EF5417,1
12,#24D102,1
12,#7D2A1A,1
12,#BA49DC,1
12,#BD7829,4
12,#A83E64,2
12,#1F6034,1
12,#E299F0,1
12,#58F30A,1
12,#139B50,1
12,#E0D4B2,1
12,#37953D,1
12,#275880,1
12,#3E68C8,1
12,#0D5502,1
12,#039390,1
12,#63BB89,1
12,#44D03E,1
12,#0DA7C1,1
12,#E5C00B,1
12,#B06DA3,3
12,#ACD686,1
12,#826928,7
12,#735CCF,3
12,#4B0287,1
12,#16C5C6,1
12,#B3C502,1
12,#93E61A,1
12,#0B3A55,1
12,#8B4B4E,1
12,#E0315B,1
13,#8FD37A,1
13,#17B63B,1
13,#99DC45,1
13,#5A1A82,1
13,#0EE899,1
13,#15ED43,1
13,#41D225,1
13,#116F5D,1
13,#3FEE59,1
13,#30B1E9,1
13,#CE0720,1
13,#93608F,1
13,#7298E6,1
13,#E3A22A,1
13,#074D34,1
13,#893664,1
13,#CF9D05,1
13,#7525A9,1
13,#8E6DB6,1
13,#E4F42D,1
13,#DA4111,1
13,#A300E8,1
13,#7149E6,1
13,#15CD0A,1
13,#E0EC84,1
13,#0C7041,1
13,#6DF412,1
13,#40AD4F,1
13,#C9AB7B,1
13,#B3AD0D,1
13,#DA9093,1
13,#121557,1
13,#52A831,1
13,#F5FC59,1
13,#74097E,1
13,#8F18D9,1
13,#1E90C4,1
13,#46D4B7,1
13,#07C859,1
13,#7E755B,1
13,#F2C618,1
13,#29FADF,1
13,#56C493,1
13,#C886B3,3
13,#2981F0,1
13,#BA041A,1
13,#78EBF7,1
13,#E54D70,1
13,#E2D9AA,1
13,#40F569,1
13,#A43A89,1
13,#7C1151,1
13,#591899,1
13,#782D1F,1
13,#AAE0B9,1
13,#EFBE84,1
13,#E80C65,1
13,#2E2530,1
13,#0FDCDE,1
13,#CCDE70,1
13,#09BCF7,1
13,#C64A61,1
13,#E8B028,1
13,#D7EBE0,1
13,#F6B018,1
13,#B9BD8B,8
13,#5EE8C7,3
13,#02F7D3,1
13,#B9459D,1
13,#EF5417,1
13,#24D102,1
13,#7D2A1A,1
13,#BA49DC,1
13,#BD7829,5
13,#A83E64,2
13,#1F6034,1
13,#E299F0,1
13,#58F30A,2
13,#139B50,1
13,#E0D4B2,1
13,#37953D,1
13,#275880,1
13,#3E68C8,1
13,#0D5502,1
13,#039390,1
13,#63BB89,1
13,#44D03E,1
13,#0DA7C1,1
13,#E5C00B,1
13,#B06DA3,3
13,#ACD686,1
13,#826928,8
13,#735CCF,3
13,#4B0287,1
13,#16C5C6,1
13,#B3C502,1
13,#93E61A,1
13,#0B3A55,1
13,#8B4B4E,1
13,#E0315B,1
14,#8FD37A,1
14,#17B63B,1
14,#99DC45,1
14,#5A1A82,1
14,#0EE899,1
14,#15ED43,1
14,#41D225,1
14,#116F5D,1
14,#3FEE59,1
14,#30B1E9,1
14,#CE0720,1
14,#93608F,1
14,#7298E6,1
14,#E3A22A,1
14,#074D34,1
14,#893664,1
14,#CF9D05,1
14,#7525A9,1
14,#8E6DB6,1
14,#E4F42D,1
14,#DA4111,1
14,#A300E8,1
14,#7149E6,1
14,#15CD0A,1
14,#E0EC84,1
14,#0C7041,1
14,#6DF412,1
14,#40AD4F,1
14,#C9AB7B,1
14,#B3AD0D,1
14,#DA9093,1
14,#121557,1
14,#52A831,1
14,#F5FC59,1
14,#74097E,1
14,#8F18D9,1
14,#1E90C4,1
14,#46D4B7,1
14,#07C859,1
14,#7E755B,1
14,#F2C618,1
14,#29FADF,1
14,#56C493,1
14,#C886B3,3
14,#2981F0,1
14,#BA041A,1
14,#78EBF7,1
14,#E54D70,1
14,#E2D9AA,1
14,#40F569,1
14,#A43A89,1
14,#7C1151,1
14,#591899,1
14,#782D1F,1
14,#AAE0B9,1
14,#EFBE84,1
14,#E80C65,1
14,#2E2530,1
14,#0FDCDE,1
14,#CCDE70,1
14,#09BCF7,1
